city_id;name
6015;Беллфлауер
6016;Белмонт
6017;Беркли
6018;Блит
6019;Броули
6020;Буэна-Парк
6021;Вакавилл
6022;Валледжо
6023;Валнут-Крик
6024;Валнут-Парк
6025;Вентура
6026;Вернон
6027;Вест-Атенс
6028;Вест-Голливуд
6029;Вест-Карсон
6030;Вест-Ковайн
6031;Вест-Комптон
6032;Вест-Модесто
6033;Вестминстер
6034;Вестмонт
6035;Виндсор-Хиллс
6036;Висалия
6037;Виста
6038;Виттьер
6039;Вудленд
6040;Вью-Парк
6041;Гавайиан-Гарденс
6042;Гарден-Гров
6043;Гардена
6044;Гасиенда-Хейгтс
6045;Глендейл
6046;Глендейл
6047;Глендора
6048;Грахам
6049;Гридли
6050;Дауни
6051;Дейли-Сити
6052;Дели
6053;Дель-Ри
6054;Дель-Эйр
6055;Денаир
6056;Динуба
6057;Дэвис
6058;Империал-Бич
6059;Инглвуд
6060;Ист-Комптон
6061;Ист-Лос-Анжелес
6062;Ист-Пало-Альто
6063;Ист-Портервилл
6064;Истон
6065;Калва
6066;Кампбелл
6067;Кармичел
6068;Карсон
6069;Карутерс
6070;Каситас-Спрингс
6071;Кастро-Велли
6072;Кингсбург
6073;Кипресс
6074;Клермонт
6075;Кловис
6076;Ковайн
6077;Колтон
6078;Коммерц
6079;Комптон
6080;Конкорд
6081;Корона
6082;Коронадо
6083;Коста-Меса
6084;Кулвер-Сити
6085;Ла-Канада
6086;Ла-Крескента
6087;Ла-Меса
6088;Ла-Мирада
6089;Ла-Пальма
6090;Ла-Пуэнте
6091;Ла-Хабра
6092;Ладера-Хейгтс
6093;Ланкастер
6094;Лаундейл
6095;Лафайетт
6096;Лейквуд
6097;Лейтон
6098;Лемон-Гров
6099;Леннокс
6100;Ливермор
6101;Линвуд
6102;Линда
6103;Лоди
6104;Ломпок
6105;Лонг-Бич
6106;Лондон
6107;Лос Аламитос
6108;Лос-Альтос
6109;Лос-Анжелес
6110;Лос-Гатос
6111;Лос-Ньетос
6112;Мантека
6113;Манхаттан-Бич
6114;Марина-Дель-Ри
6115;Марисвилл
6116;Маунт-Хеликс
6117;Менло-Парк
6118;Меркед
6119;Милл-Вэлли
6120;Миллбре
6121;Милпитас
6122;Модесто
6123;Монровиа
6124;Монтебелло
6125;Монтерей
6126;Монтери-Парк
6127;Монтклейр
6128;Монтроз
6129;Моунтайн-Вью
6130;Мэйвуд
6131;Мэйфлауер-Виллидж
6132;Напа
6133;Нешенал-Сити
6134;Новато
6135;Норволк
6136;Норт-Хайлендс
6137;Ньюарк
6138;Ньюпорт-Бич
6139;Ньюхалл
6140;Оакхарст
6141;Ойлдейл
6142;Окланд
6143;Окснард
6144;Олбани
6145;Оливхарст
6146;Онтарио
6147;Оранж
6148;Оушнсайд
6149;Палм-Спрингс
6150;Пало-Альто
6151;Парамоунт
6152;Парлир
6153;Пасадена
6154;Паттерсон
6155;Пацифика
6156;Петалума
6157;Пико-Ривера
6158;Питтсбург
6159;Плакентиа
6160;Плисант-Хилл
6161;Помона
6162;Ранчо-Кордова
6163;Редвуд-Сити
6164;Реддинг
6165;Редландс
6166;Редондо-Бич
6167;Риалто
6168;Ривербанк
6169;Риверсайд
6170;Риджкрест
6171;Ридли
6172;Рипон
6173;Ричмонд
6174;Росемид
6175;Россмур
6176;Сакраменто
6177;Салинас
6178;Сан-Андрис
6179;Сан-Бернардино
6180;Сан-Бруно
6181;Сан-Габриэль
6182;Сан-Диего
6183;Сан-Карлос
6184;Сан-Линдро
6185;Сан-Лоренцо
6186;Сан-Луис-Обиспо
6187;Сан-Марино
6188;Сан-Матео
6189;Сан-Рафель
6190;Сан-Фернандо
6191;Сан-Франциско
6192;Сан-Хосе
6193;Сангер
6194;Саннивейл
6195;Санта-Ана
6196;Санта-Барбара
6197;Санта-Клара
6198;Санта-Круз
6199;Санта-Мария
6200;Санта-Моника
6201;Санта-Роза
6202;Санта-Фе-Спрингс
6203;Санти
6204;Саратога
6205;Саугус
6206;Саус-Модесто
6207;Саут-Виттьер
6208;Саут-Гейт
6209;Саут-Ель-Монт
6210;Саут-Лейк-Тахо
6211;Саут-Пасадена
6212;Саут-Сан-Габриэль
6213;Саут-Сан-Франциско
6214;Саут-Юба
6215;Селма
6216;Серритос
6217;Сигнал-Хилл
6218;Сил-Бич
6219;Сими
6220;Сисайд
6221;Спринг-Вэлли
6222;Стантон
6223;Стоктон
6224;Сусалито
6225;Сьерра-Мадре
6226;Талмаг
6227;Тамалпаис-Вэлли
6228;Тарлок
6229;Тастин
6230;Темпл-Сити
6231;Тибурон
6232;Тиерра-Буэна
6233;Торранц
6234;Тоусанд-Оакс
6235;Укия
6236;Файрфилд
6237;Фаулер
6238;Фаунтайн-Вэлли
6239;Флинтридж
6240;Флоренц
6241;Фонтана
6242;Фремонт
6243;Фресно
6244;Фуллертон
6245;Хавторн
6246;Хагсон
6247;Хантингтон-Бич
6248;Хантингтон-Парк
6249;Хебер
6250;Хейвард
6251;Холтвилл
6252;Хоумстид-Вэлли
6253;Церес
6254;Цитрус-Хейгтс
6255;Черриленд
6256;Чино
6257;Чула-Виста
6258;Эль-Кайон
6259;Эль-Монт
6260;Эль-Сегундо
6261;Эль-Серрито
6262;Эмеривилл
6263;Эскалон
6264;Эскондидо
6265;Эурека
6266;Юба-Сити
6267;Андовер
6268;Бентон
6269;Вествуд
6270;Вествуд-Хиллс
6271;Винфилд
6272;Вичита
6273;Вэлли-Сентер
6274;Грейт-Бенд
6275;Джанкшин-Сити
6276;Додж-Сити
6277;Индепенденс
6278;Истборо
6279;Канзас-Сити
6280;Кантрисайд
6281;Карбондал
6282;Кечи
6283;Колби
6284;Колвич
6285;Конкордиа
6286;Ларнед
6287;Лекомптон
6288;Ливенворт
6289;Лоуренс
6290;Манхаттан
6291;Мерриам
6292;Миссион
6293;Миссион-Вудс
6294;Миссион-Хиллс
6295;Нортон
6296;Оакли
6297;Обурн
6298;Овербрук
6299;Оверленд-Парк
6300;Огден
6301;Палмер
6302;Парк-Сити
6303;Парсонс
6304;Перри
6305;Прейри-Виллидж
6306;Роланд-Парк
6307;Рос-Хилл
6308;Салина
6309;Силвер-Лейк
6310;Скрантон
6311;Топика
6312;Файрвэй
6313;Форт-Райли
6314;Фронтенак
6315;Хатчинсон
6316;Хэйс
6317;Чанут
6318;Эмпориа
6319;Адубон-Парк
6320;Ашланд
6321;Баулинг Грин
6322;Беллевуэ
6323;Беллефонт
6324;Валлинс-Крик
6325;Версаиллес
6326;Вествуд
6327;Вилмор
6328;Вэйланд
6329;Гутри
6330;Джорджтаун
6331;Дэйтон
6332;Еминенк
6333;Катлеттсбург
6334;Кентон-Вейл
6335;Кингсли
6336;Ковингтон
6337;Ла Фэйетт
6338;Лексингтон
6339;Линнвив
6340;Лондон
6341;Лоуисвилл
6342;Лудлау
6343;Маунт-Стерлинг
6344;Николасвиль
6345;Ньюпорт
6346;Овенсборо
6347;Олбани
6348;Падуках
6349;Парис
6350;Парк-Хиллс
6351;Парквэй-Виллидж
6352;Певи Валли
6353;Пемброк
6354;Ракеланд
6355;Русселл
6356;Саут-Шор
6357;Саутгейт
6358;Сенека-Гарденс
6359;Стампинг-Граунд
6360;Стратмур-Гарденс
6361;Стратмур-Манор
6362;Трентон
6363;Флатвудс
6364;Форт Кампбелл Норт
6365;Форт-Вригт
6366;Форт-Митчелл
6367;Форт-Нокс
6368;Форт-Томас
6369;Франкфорт
6370;Хиден
6371;Хопкинсвилл
6372;Хорс-Кейв
6373;Шивели
6374;Айдахо-Спрингс
6375;Арвада
6376;Аурора
6377;Блэк-Форест
6378;Боулдер
6379;Браш
6380;Велби
6381;Вестминстер
6382;Вет-Ридж
6383;Вудленд-Парк
6384;Гленвуд-Спрингс
6385;Гранд-Джанкшин
6386;Грили
6387;Грин-Маунтайн-Фоллс
6388;Гринвуд-Виллидж
6389;Денвер
6390;Дерби
6391;Диллон
6392;Дуранго
6393;Инглевуд
6394;Колорадо-Спрингс
6395;Коммерц-Сити
6396;Крайг
6397;Лас-Анимас
6398;Лейквуд
6399;Лейксайд
6400;Литтлетон
6401;Манитоу-Спрингс
6402;Нанн
6403;Нортгленн
6404;Пуэбло
6405;Саутгленн
6406;Свинк
6407;Секьюрити
6408;Форт-Карсон
6409;Форт-Коллинс
6410;Черри-Хиллс-Виллидж
6411;Шеридан
6412;Шеррелвуд
6413;Эджуотер
6414;Эйр-Форс-Академи
6415;Берлин
6416;Бриджпорт
6417;Бристоль
6418;Валлингфорд
6419;Вернон
6420;Вест-Хавен
6421;Вест-Хартфорд
6422;Вестпорт
6423;Ветерсфилд
6424;Гластонбури
6425;Гринвич
6426;Данбури
6427;Ист-Хавен
6428;Ист-Хартфорд
6429;Кенсингтон
6430;Куинбаг
6431;Манчестер
6432;Мериден
6433;Миддлетаун
6434;Милфорд
6435;Невингтон
6436;Норвич
6437;Норволк
6438;Норт-Гросвенор-Дейл
6439;Нью-Бритайн
6440;Нью-Лондон
6441;Нью-Хейвен
6442;Патнам
6443;Роки-Хилл
6444;Стамфорд
6445;Стратфорд
6446;Торрингтон
6447;Трамбалл
6448;Уотербури
6449;Файрфилд
6450;Фармингтон
6451;Хамден
6452;Хартфорд
6453;Шелтон
6454;Абита-Спрингс
6455;Александрия
6456;Анги
6457;Балл
6458;Батон-Руж
6459;Бейкер
6460;Бентон
6461;Бланчард
6462;Богалуса
6463;Боссир-Сити
6464;Варнадо
6465;Велш
6466;Видалиа
6467;Вильсон
6468;Вудворт
6469;Гонзалес
6470;Грамблинг
6471;Де-Риддер
6472;Денхам-Спрингс
6473;Джексон
6474;Дусон
6475;Зачари
6476;Канктон
6477;Карвилл
6478;Кеннер
6479;Клейтон
6480;Ковингтон
6481;Коттон-Вэлли
6482;Краули
6483;Куллен
6484;Лафайетт
6485;Лейк-Чарльз
6486;Лекомпт
6487;Лисвилл
6488;Марреро
6489;Мерривилл
6490;Метаири
6491;Монро
6492;Морган-Сити
6493;Мосс-Блуфф
6494;Новый Орлеан
6495;Нью-Ибериа
6496;Олбани
6497;Пайнвилл
6498;Пирл Ривер
6499;Порт-Аллен
6500;Рэйн
6501;Сансет
6502;Сарепта
6503;Скотландвилл
6504;Скотт
6505;Слаутер
6506;Спрингилл
6507;Стоунволл
6508;Сун
6509;Урания
6510;Ферридэй
6511;Франклинтон
6512;Хаугтон
6513;Хоума
6514;Хэйнесвилл
6515;Чёрч-Пойнт
6516;Шонгалу
6517;Шривпорт
6518;Айер
6519;Актон
6520;Андовер
6521;Арлингтон
6522;Атол
6523;Аттлеборо
6524;Аубурн
6525;Беверли
6526;Белмонт
6527;Бостон
6528;Боурн
6529;Брайнтри
6530;Бриджуотер
6531;Броктон
6532;Бруклин
6533;Валтам
6534;Варехам
6535;Вейкфилд
6536;Веллесли
6537;Вест-Бойлстон
6538;Вест-Бриджуотер
6539;Вест-Варехам
6540;Вест-Спрингфилд
6541;Вестборо
6542;Вестон
6543;Вестфилд
6544;Вимоут
6545;Винтроп
6546;Винчестер
6547;Вобурн
6548;Ворчестер
6549;Врентам
6550;Глочестер
6551;Графтон
6552;Гринфилд
6553;Дадли
6554;Данверс
6555;Дедхам
6556;Дракут
6557;Ист-Бриджуотер
6558;Ист-Лонгмидоу
6559;Карвер
6560;Кембридж
6561;Клинтон
6562;Куинси
6563;Лейкестер
6564;Лексингтон
6565;Леоминстер
6566;Линн
6567;Линнфилд
6568;Ловелл
6569;Лоуренс
6570;Малден
6571;Марлборо
6572;Медфорд
6573;Мелроз
6574;Метуэн
6575;Миллбури
6576;Милтон
6577;Натик
6578;Нахант
6579;Нидхам
6580;Норвуд
6581;Норт-Андовер
6582;Норт-Дигтон
6583;Нортамптон
6584;Нортборо
6585;Нью-Бедфорд
6586;Ньютон
6587;Оксфорд
6588;Оксфорд-Сентер
6589;Пибоди
6590;Питтсфилд
6591;Ратланд
6592;Ревер
6593;Рехобот
6594;Ридинг
6595;Рошдейл
6596;Рэндольф
6597;Сагамор
6598;Салем
6599;Сандвич
6600;Саттон
6601;Саугус
6602;Саут-Ланкастер
6603;Свампскотт
6604;Сомервилл
6605;Сомерсет
6606;Спенсер
6607;Спрингфилд
6608;Стерлинг
6609;Стоунхам
6610;Таунтон
6611;Три-Риверс
6612;Тьюксбури
6613;Уотертаун
6614;Фитчбург
6615;Фолл-Ривер
6616;Фрамингам
6617;Фритаун
6618;Хаверхилл
6619;Холден
6620;Холиок
6621;Челси
6622;Чикопи
6623;Шроусбури
6624;Эверетт
6625;Бейпорт
6626;Бирон
6627;Блумингтон
6628;Брайнерд
6629;Браунсвилл
6630;Бруклин-Парк
6631;Бруклин-Сентер
6632;Валкер
6633;Вест-Сант-Пол
6634;Виллмар
6635;Винона
6636;Вреншалл
6637;Германтаун
6638;Голден-Вэлли
6639;Дакота
6640;Дулут
6641;Каннон-Фоллс
6642;Карлтон
6643;Клокуэт
6644;Колумбия-Хейгтс
6645;Кристал
6646;Кун-Рапидс
6647;Лаудердейл
6648;Лилидейл
6649;Литтл-Фоллс
6650;Манкато
6651;Маплвуд
6652;Медисин-Лейк
6653;Мендота
6654;Мендота-Хейгтс
6655;Миннеаполис
6656;Миннетонка
6657;Мурхид
6658;Норт Манкато
6659;Нью-Брайтон
6660;Олбани
6661;Остин
6662;Проктор
6663;Ричфилд
6664;Роббинсдейл
6665;Росевилл
6666;Рочестер
6667;Сант-Антони
6668;Сант-Клауд
6669;Сант-Пол
6670;Сент-Луис-Парк
6671;Сканлон
6672;Скилин
6673;Стефен
6674;Стиллуотер
6675;Томсон
6676;Фалкон-Хейгтс
6677;Фармингтон
6678;Фергус-Фоллс
6679;Фридли
6680;Хиллтоп
6681;Хока
6682;Эдина
6683;Эйота
6684;Абердин
6685;Аккерман
6686;Амори
6687;Балдвин
6688;Бассфилд
6689;Батесвилл
6690;Билокси
6691;Боил
6692;Брандон
6693;Брукхавен
6694;Буневилл
6695;Бэй Спрингс
6696;Ватер Валли
6697;Вейр
6698;Верона
6699;Вест
6700;Вест Поинт
6701;Виксбург
6702;Гаттман
6703;Глендал
6704;Глендора
6705;Гренада
6706;Гринвилл
6707;Гудман
6708;Гулф Хиллс
6709;Гулфпорт
6710;Д`Ибервилл
6711;Декатур
6712;Джексон
6713;Доддсвилл
6714;Древ
6715;Дурант
6716;Еллисвилл
6717;Индианола
6718;Каледониа
6719;Кингс
6720;Клевеланд
6721;Клинтон
6722;Коллинс
6723;Колумбиа
6724;Колумбус
6725;Коринт
6726;Коссут
6727;Коуртланд
6728;Куитман
6729;Лак
6730;Лаурел
6731;Лонг Бич
6732;Лоуин
6733;Лула
6734;Лумбертон
6735;Мадисон
6736;Марион
6737;Мериголд
6738;Меридиан
6739;Миз
6740;МкКул
6741;Монтикелло
6742;Монтрос
6743;Моунд Бэйоу
6744;Натчес
6745;Неллибург
6746;Неттлетон
6747;Норт Гулфпорт
6748;Нью-Олбани
6749;Ньютон
6750;Окин Спрингс
6751;Околона
6752;Олив Бранч
6753;Оранг Гров
6754;Палмерс Кроссинг
6755;Паскагоула
6756;Пасс Чристиан
6757;Паулдинг
6758;Пачута
6759;Пелахатчи
6760;Петал
6761;Пикэйун
6762;Пирл
6763;Пирл-Сити
6764;Плантерсвилл
6765;Поп
6766;Попларвилл
6767;Пурвис
6768;Ралейг
6769;Ренова
6770;Риджеланд
6771;Ринзи
6772;Роллинг-Форк
6773;Рулевилл
6774;Саллис
6775;Салтилло
6776;Сандерсвилл
6777;Саутхейвен
6778;Себастопол
6779;Семинари
6780;Силварена
6781;Силвер-Крик
6782;Смитвилл
6783;Сосо
6784;Старквилл
6785;Суммит
6786;Сумнер
6787;Сумралл
6788;Тилертаун
6789;Тупело
6790;Тутвилер
6791;Флаууд
6792;Флоренк
6793;Форест
6794;Френч Камп
6795;Хармони
6796;Хатли
6797;Хаттисбург
6798;Хендерсон Поинт
6799;Хернандо
6800;Хикори
6801;Хьюстон
6802;Чунки
6803;Шав
6804;Шаннон
6805;Юмпертаун
6806;Авондейл
6807;Бисмарк
6808;Бонн Терр
6809;Брансон
6810;Брентвуд
6811;Варсон Вудс
6812;Вебстер Гровес
6813;Велда Виллидж Хиллс
6814;Веллстон
6815;Вест-Плайнс
6816;Гриндал
6817;Дес Перес
6818;Деслог
6819;Джефферсон-Сити
6820;Джоплин
6821;Диксон
6822;Дулиттл
6823;Елвинс
6824;Естер
6825;Индепенденс
6826;Ирондал
6827;Камдентон
6828;Канзас-Сити
6829;Кап Гирардиу
6830;Кирквуд
6831;Кирксвилл
6832;Клэйтон
6833;Колумбия
6834;Кристал Лак Парк
6835;Лемэй
6836;Лидвуд
6837;Лидингтон
6838;Макензи
6839;Маплевуд
6840;Маршалл
6841;Маундвилл
6842;Метц
6843;Невада
6844;Норт-Канзас-Сити
6845;Нортви
6846;Нортвудс
6847;Нортмур
6848;Нью-Блумфилд
6849;Ньюбург
6850;Окленд-Парк
6851;Олбани (Генри Кантри)
6852;Олбани (Рэй Кантри)
6853;Олбани-Джанкшн
6854;Пагедал
6855;Пакифик
6856;Пилот Кноб
6857;Пин Лавн
6858;Риверминес
6859;Ричмонд Хейгтс
6860;Ролла
6861;Рэйтаун
6862;Салем
6863;Сант-Чарльз
6864;Седалиа
6865;Седар-Сити
6866;Сент-Джозеф
6867;Сент-Луис
6868;Спаниш Лак
6869;Спрингфилд
6870;Упландс Парк
6871;Фаирвив Акрес
6872;Фармингтон
6873;Фергусон
6874;Флат Ривер
6875;Флориссант
6876;Харвуд
6877;Харрисбург
6878;Хартсбург
6879;Хигли Хейгтс
6880;Хиллсдал
6881;Хунтлейг
6882;Шревсбури
6883;Эдгар-Спрингс
6884;Эйрпорт-Драйв
6885;Эшланд
6886;Юниверсити-Сити
6887;Аллен-Парк
6888;Бартон-Хиллс
6889;Баттл Крик
6890;Беллаир
6891;Бессемер
6892;Биг Рапидс
6893;Бингам-Фармс
6894;Бирмингам
6895;Бирч-Ран
6896;Бичер
6897;Бойн-Сити
6898;Бойн-Фоллс
6899;Бэй-Сити
6900;Валкер
6901;Варрен
6902;Вестланд
6903;Виандотт
6904;Виоминг
6905;Волф Лак
6906;Вэйкфилд
6907;Галесбург
6908;Гарден-Сити
6909;Гранд-Бланк
6910;Гранд-Рапидс
6911;Гросс-Пойнт-Парк
6912;Гудрич
6913;Дависон
6914;Детройт
6915;Джексон
6916;Дирборн
6917;Дирборн-Хейгтс
6918;Екорс
6919;Есканаба
6920;Инкстер
6921;Иониа
6922;Ипсиланти
6923;Ист Йордан
6924;Ист-Гранд-Рапидс
6925;Ист-Детройт
6926;Ист-Лансинг
6927;Иствуд
6928;Кадиллак
6929;Каламазу
6930;Каро
6931;Кентвуд
6932;Климакс
6933;Клинтон
6934;Колдватер
6935;Кутлервилл
6936;Ламбертвилл
6937;Лансинг
6938;Лейк-Анжелус
6939;Ливониа
6940;Линкольн-Парк
6941;Луна-Пир
6942;Мадисон-Хейтс
6943;Маркуэтт
6944;Маунт-Моррис
6945;Мелвиндейл
6946;Меномини
6947;Мидланд
6948;Монтроз
6949;Мунисинг
6950;Мускегон
6951;Мускегон-Хейгтс
6952;Норт Мускегон
6953;Нортон Шорес
6954;Ньюберри
6955;Оак Парк
6956;Огаста
6957;Отисвилл
6958;Парчмент
6959;Понтиак
6960;Порт-Гурон
6961;Портаг
6962;Редфорд
6963;Ривер-Руж
6964;Ричланд
6965;Росевилл
6966;Роял-Оак
6967;Сагинав
6968;Сант-Клэр-Шорес
6969;Саут-Лайон
6970;Саут-Хейвен
6971;Саутгейт
6972;Саутфилд
6973;Сентрал Лак
6974;Стерлинг-Хейтс
6975;Траверс-Сити
6976;Траубридж Парк
6977;Трой
6978;Тэйлор
6979;Уитмор-Лейк
6980;Фаир Плаин
6981;Ферндал
6982;Флинт
6983;Хамтрамк
6984;Харпер-Вудс
6985;Хезел-Парк
6986;Хигланд-Парк
6987;Хиллсдал
6988;Холланд
6989;Шварц-Крик
6990;Энн-Арбор
6991;Анаконда
6992;Биллингс
6993;Бьютт
6994;Валкервилл
6995;Гласгоу
6996;Грейт-Фоллс
6997;Калиспелл
6998;Ливингстон
6999;Миссоула
7000;Раундап
7001;Силвер-Бау
7002;Хелена
7003;Эвергрин
7004;Эннис
7005;Бакспорт
7006;Бакстон
7007;Бангор
7008;Биддефорд
7009;Бревер
7010;Вестбрук
7011;Визи
7012;Винтерпорт
7013;Горхам
7014;Камберленд-Сентер
7015;Кейп-Элизабет
7016;Кеннебанк
7017;Левистон
7018;Милфорд
7019;Огаста
7020;Олд-Орчард-Бич
7021;Олд-Таун
7022;Ороно
7023;Портленд
7024;Сако
7025;Саут-Портланд
7026;Скарборо
7027;Фалмаут
7028;Фалмаут-Форсайд
7029;Фрипорт
7030;Хампден
7031;Ярмаут
7032;Аннаполис
7033;Арбутус
7034;Балтимор
7035;Балтимор-Хайлендс
7036;Бауи
7037;Бетесда
7038;Бладенсбург
7039;Брентвуд
7040;Бруклин-Парк
7041;Брукмонт
7042;Витон
7043;Вудлаун
7044;Глен-Барни
7045;Дандальк
7046;Ессекс
7047;Камберленд
7048;Карни
7049;Катонсвилл
7050;Колледж-Парк
7051;Колмар-Манор
7052;Корал-Хиллс
7053;Коттедж-Сити
7054;Крисфилд
7055;Лансдаун
7056;Латервилл
7057;Линтикум
7058;Лочирн
7059;Марлау-Хейгтс
7060;Маунт-Рейнье
7061;Норт-Брентвуд
7062;Оверли
7063;Орчард-Хиллс
7064;Пайксвилл
7065;Памфри
7066;Парквилл
7067;Роквилл
7068;Роседейл
7069;Россвилл
7070;Силвер Спринг
7071;Сомерсет
7072;Суитленд
7073;Такома-Парк
7074;Таусон
7075;Уолкер-Милл
7076;Фрутленд
7077;Хагерстаун
7078;Чеви-Час
7079;Чиллум
7080;Элликотт-Сити
7081;Беллив
7082;Битрайс
7083;Боис-Таун
7084;Гранд-Айленд
7085;Дентон
7086;ЛаВиста
7087;Линкольн
7088;Мак-Кук
7089;Милфорд
7090;Небраска-Сити
7091;Норт-Платт
7092;Норфолк
7093;Олбани
7094;Омаха
7095;Оффутт база ВВС
7096;Папиллион
7097;Ралстон
7098;Рока
7099;Скоттсблуфф
7100;Спрагуэ
7101;Хастингс
7102;Хикман
7103;Вегас-Крик
7104;Виннемукка
7105;Винчестер
7106;Ист-Лас-Вегас
7107;Йерингтон
7108;Калинт
7109;Карсон-Сити
7110;Лас-Вегас
7111;Ловелок
7112;Норт-Лас-Вегас
7113;Овертон
7114;Парадайс
7115;Рино
7116;Тонопа
7117;Фаллон
7118;Хавторн
7119;Эврика
7120;Эли
7121;Вольфеборо
7122;Вудсвилл
7123;Довер
7124;Конкорд
7125;Манчестер
7126;Нашуа
7127;Ньюпорт
7128;Олбани
7129;Портсмоут
7130;Эппинг
7131;Айленд-Хейгтс
7132;Атлантик-Сити
7133;Беллвилл
7134;Белмар
7135;Бергенфилд
7136;Беркли
7137;Бичвуд
7138;Блумфилд
7139;Брик
7140;Брик-Таун
7141;Бруклаун
7142;Бэйонн
7143;Вест-Лонг-Бранч
7144;Вест-Нью-Йорк
7145;Вест-Орандж
7146;Вестфилд
7147;Виктори-Гарденс
7148;Виллингборо
7149;Винланд
7150;Вихавкен
7151;Вэйн
7152;Гарфилд
7153;Гилфорд-Парк
7154;Глен-Ридж
7155;Глочестер-Сити
7156;Гуттенберг
7157;Деланко
7158;Дельран
7159;Денвилл
7160;Джерси-Сити
7161;Довер
7162;Инглевуд
7163;Инглевуд-Клиффс
7164;Ирвингтон
7165;Ист-Брунсвик
7166;Ист-Ньюарк
7167;Ист-Орандж
7168;Итонтаун
7169;Камден
7170;Кирни
7171;Клифтон
7172;Клиффсайд-Парк
7173;Коллингсвуд
7174;Лейк-Парсиппани
7175;Лейквуд
7176;Лейкхарст
7177;Леониа
7178;Ливингстон
7179;Линден
7180;Лоди
7181;Лонг-Бранч
7182;Марлборо
7183;Маунтайн-Лейкс
7184;Медфорд-Лейкс
7185;Мендхам
7186;Мершантвилл
7187;Монтклайр
7188;Моррис-Плайнс
7189;Морристаун
7190;Мэдисон
7191;Натли
7192;Нептун-Сити
7193;Норт-Берген
7194;Нью-Брунсвик
7195;Ньюарк
7196;Оаклин
7197;Орандж
7198;Оушн-Гейт
7199;Пайн-Бич
7200;Палисадес-Парк
7201;Пальмира
7202;Парамус
7203;Парсиппани
7204;Пассаик
7205;Патерсон
7206;Пеннингтон
7207;Пеннсаукен
7208;Перт-Амбой
7209;Пискатавэй
7210;Плайнфилд
7211;Равэй
7212;Риверсайд
7213;Ривертон
7214;Риджвуд
7215;Риджефилд
7216;Рэндольф
7217;Саут-Белмар
7218;Саут-Томс-Ривер
7219;Секаукус
7220;Силвертон
7221;Сисайд-Хейгтс
7222;Сэйревилл
7223;Тинек
7224;Томс-Ривер
7225;Трентон
7226;Трой-Хиллс
7227;Файр-Лаун
7228;Файрвью
7229;Флорам-Парк
7230;Форт-Ли
7231;Хаддон
7232;Хакенсак
7233;Хановер
7234;Харрисон
7235;Хиллсайд
7236;Хобокен
7237;Холидэй-Сити
7238;Черри-Хилл
7239;Чиннаминсон
7240;Эджуотер
7241;Эдисон
7242;Элизабет
7243;Юнион
7244;Юнион-Сити
7245;Айрондекуит
7246;Амстердам
7247;Апалачин
7248;Аргил
7249;Ардсли
7250;Арлингтон
7251;Атенс
7252;Балдвин
7253;Балдвинсвилл
7254;Балмвилл
7255;Батавиа
7256;Беллероз
7257;Бетпейдж
7258;Бикон
7259;Бингамтон
7260;Бласделл
7261;Блаувелт
7262;Блумингдейл
7263;Брайтон
7264;Брайтуотерс
7265;Брентвуд
7266;Бринкерхофф
7267;Броквэй
7268;Бронкс
7269;Бруклин
7270;Буффало
7271;Бэй-Шор
7272;Бэйберри
7273;Ваппингерс-Фоллс
7274;Ватертаун
7275;Вест-Айслип
7276;Вест-Бэбилон
7277;Вест-Сенека
7278;Вест-Хаверстроу
7279;Вест-Хемпстид
7280;Вестал
7281;Вествейл
7282;Вестмер
7283;Виллард
7284;Вилльямсвилл
7285;Виола
7286;Вудсайд
7287;Вэлли-Стрим
7288;Галвэй
7289;Гарден-Сити
7290;Гейтс
7291;Гилбертсвилл
7292;Глен-Коув
7293;Гленхэм
7294;Гованда
7295;Грин-Айленд
7296;Гринвич
7297;Грис
7298;Грэйт-Нек-Эстейтс
7299;Грэйтт-Нек-Плаза
7300;Гувернье
7301;ДеВитт
7302;Депев
7303;Джамайка
7304;Джеймстаун
7305;Джефферсон-Хейгтс
7306;Джонсон-Сити
7307;Дир-Парк
7308;Ист-Вестал
7309;Ист-Миддлтаун
7310;Ист-Мидоу
7311;Ист-Патчога
7312;Ист-Сиракус
7313;Истчестер
7314;Итака
7315;Йонкерс
7316;Йорквилл
7317;Йорктаун-Хейгтс
7318;Камиллус
7319;Катскилл
7320;Каттарагус
7321;Квинс
7322;Кев-Гарденс
7323;Кенмор
7324;Кингстон
7325;Кларенс-Сентер
7326;Кларк-Миллс
7327;Клинтон
7328;Колони
7329;Коммак
7330;Коринт
7331;Корона
7332;Кохоэс
7333;Лакаванна
7334;Ланкастер
7335;Латам
7336;Лауренс
7337;Левиттаун
7338;Лейк-Плэсид
7339;Лейк-Ронконкома
7340;Лейк-Саксесс
7341;Либерти
7342;Ливерпуль
7343;Линденхарст
7344;Линелл-Мидаус
7345;Линкурт
7346;Локпорт
7347;Лонг-Айленд-Сити
7348;Лонг-Бич
7349;Лоудонвилл
7350;Майерс-Корнер
7351;Манхассет
7352;Манхаттан
7353;Маркеллус
7354;Марлборо
7355;Массапеква
7356;Маттидейл
7357;Маунт-Вернон
7358;Маунт-Моррис
7359;Менандс
7360;Меррик
7361;Миддл-Айденд
7362;Миддл-Хоуп
7363;Миноа
7364;Монси
7365;Моррис
7366;Нануэт
7367;Несконсет
7368;Ниагара-Фоллс
